name,longitude,latitude
brehan,1.31278,48.0609
saint marcel,-2.41667,47.8
cleguer,2.61611,47.8542
loyat,-2.4,47.9833
guehenno,-2.63333,47.9
caudan,-3.33333,47.8167
damgan,-2.58333,47.5167
trehorenteuc,-2.28333,48.0167
lanester,-3.35,47.75
hennebont,-3.28333,47.8
saint caradec tregomel,-3.35,48.0333
glenac,-2.13333,47.7333
lauzach,-2.53333,47.6167
languidic,-3.16667,47.8333
concoret,-2.2,48.0667
brandivy,-2.95,47.7833
caden,-2.28333,47.6333
saint grave,-2.28333,47.7167
ploeren,-2.88333,47.65
la trinite porhoet,-2.55,48.1
meucon,-2.76667,47.7167
pleucadeuc,-2.36667,47.75
saint allouestre,-2.88333,47.9167
surzur,-2.63333,47.5833
le croisty,2.63611,48.0653
ambon,-2.56667,47.55
ile d houat,1.04445,47.39
caro,-2.31667,47.8667
kergrist,-2.96667,48.15
arzon,-2.9,47.55
beganne,-2.25,47.6
ploemeur,-3.43333,47.7333
la roche bernard,-2.3,47.5167
plumeliau,-2.96667,47.9667
nivillac,-2.28333,47.5333
sulniac,-2.56667,47.6833
radenac,-2.71667,47.9667
bono,1.04917,47.6403
camoel,-2.4,47.4833
calan,-3.31667,47.8667
locqueltas,1.23389,47.757
missiriac,-2.35,47.8333
campeneac,-2.3,47.95
larmor plage,-3.38333,47.7
le roc saint andre,-2.45,47.8667
larmor baden,-2.9,47.5833
saint malo de beignon,-2.15,47.95
branderion,-3.2,47.7833
reguiny,-2.75,47.9667
sainte helene,-3.2,47.7167
monteneuf,-2.2,47.8667
ruffiac,-2.28333,47.8167
plouharnel,-3.11667,47.6
etel,-3.2,47.65
montertelot,-2.41667,47.8833
moustoir remungol,-2.9,48
noyal pontivy,-2.88333,48.0667
croixanvec,-2.86667,48.1333
josselin,-2.55,47.95
saint laurent sur oust,1.68028,47.7942
plouay,-3.33333,47.9167
saint gonnery,-2.81667,48.1167
saint nolff,-2.65,47.7
saint philibert,-3,47.5833
le tour du parc,-2.65,47.5167
bangor,-3.189,47.3167
saint gerand,-2.88333,48.1
la chapelle gaceline,-2.1,47.7833
lanouee,-2.58333,48
plougoumelen,-2.93333,47.65
taupont,-2.43333,47.95
billiers,-2.48333,47.5333
inguiniel,-3.28333,47.9833
priziac,-3.41667,48.0667
langonnet,-3.5,48.1
seglien,-3.15,48.1167
gueltas,-2.8,48.1
persquen,-3.16667,48.0333
grand champ,-2.85,47.7667
rohan,-2.76667,48.0667
lanvenegen,-3.55,48
guidel,2.51139,47.7906
malguenac,-3.05,48.0833
guillac,-2.46667,47.9167
bubry,-3.16667,47.9667
saint aignan,-3.01667,48.1833
sainte brigitte,2.87084,48.1625
pluneret,-2.96667,47.6833
ploermel,-2.4,47.9333
le hezo,-2.7,47.5833
cruguel,-2.6,47.8833
saint pierre quiberon,-3.13333,47.5167
gavres,-3.35,47.6833
neant sur yvel,-2.33333,48.0167
inzinzac lochrist,2.73306,47.8437
plumelin,-2.88333,47.8667
saint tugdual,2.66111,48.0989
guer,-2.11667,47.9
evriguet,-2.41667,48.0833
le faouet,-3.5,48.0417
langoelan,-3.23333,48.1167
hoedic,-2.88333,47.3333
brignac,-2.38333,48.1167
quistinic,-3.13333,47.9167
guern,-3.08333,48.0333
lantillac,-2.65,47.95
camors,-3,47.85
la gree saint laurent,-2.5,48
plescop,-2.8,47.7
saint martin sur oust,1.74584,47.7462
brech,-2.98333,47.7167
saint nicolas du tertre,-2.21667,47.8
pluherlin,-2.36667,47.7
rochefort en terre,-2.33333,47.7
noyal muzillac,-2.45,47.5833
arzal,-2.36667,47.5167
guilliers,-2.4,48.05
le palais,-3.15,47.35
saint armel,-2.71667,47.5667
pluvigner,-3.01667,47.7667
monterrein,-2.35,47.8833
saint lery,-2.25,48.0833
meneac,-2.46667,48.15
plaudren,-2.7,47.7833
pont scorff,2.59695,47.8342
plouhinec,2.74889,47.6975
mohon,-2.53333,48.05
groix,-3.46667,47.6333
locmine,-2.83333,47.8833
saint jacut les pins,-2.21667,47.6833
penestin,-2.48333,47.4833
belz,-3.16667,47.6833
baud,-3.01667,47.8667
saint guyomard,-2.51667,47.7833
ploemel,-3.06667,47.65
plumergat,-2.91667,47.75
noyalo,-2.68333,47.6167
bohal,-2.43333,47.7833
quiberon,-3.11667,47.4833
berric,-2.51667,47.6333
larre,-2.51667,47.7167
saint servant,-2.51667,47.9167
saint jean la poterie,-2.13333,47.6333
treal,-2.21667,47.8333
locoal mendon,-3.1,47.7167
saint vincent sur oust,-2.15,47.7
elven,-2.58333,47.7333
crach,-3.00833,47.6167
saint ave,-2.75,47.6833
silfiac,-3.15,48.15
les forges,-2.65,48.0167
nostang,-3.18333,47.75
credin,-2.76667,48.0333
naizin,-2.83333,47.9833
saint barthelemy,-3.05,47.9333
rieux,-2.1,47.6
roudouallec,-3.71667,48.125
porcaro,-2.2,47.9167
muzillac,-2.48333,47.55
remungol,-2.9,47.9333
kervignac,-3.23333,47.7667
colpo,-2.81667,47.8167
lignol,-3.26667,48.0333
peaule,-2.36667,47.5833
allaire,-2.16667,47.6333
attilloncourt,6.38333,48.7833
berthelming,7,48.8167
juvelize,6.65,48.7667
aboncourt sur seille,6.35,48.8167
ajoncourt,6.3,48.85
roncourt,6.04223,49.2028
arzviller,7.16667,48.7167
guinzeling,6.83333,48.8833
behren les forbach,6.95,49.1667
loutzviller,7.38333,49.15
haut clocher,7,48.75
bazoncourt,6.36667,49.05
ippling,7,49.1
blies ebersing,7.15,49.1167
henridorff,7.21667,48.7333
val de bride,6.69778,48.8253
haute kontz,6.31667,49.45
xouaxange,7,48.7
niderviller,7.11667,48.7167
lidrezing,6.7,48.8833
maizieres les vic,6.76667,48.7167
beyren les sierck,6.28333,49.4667
chateau salins,6.5,48.8167
voyer,7.08333,48.65
fribourg,6.85,48.7667
delme,6.4,48.8833
volmunster,7.35,49.1167
phalsbourg,7.26667,48.7667
teterchen,6.56667,49.2333
guebenhouse,6.95,49.0833
obergailbach,7.21667,49.1167
guermange,6.8,48.8
ottonville,6.52112,49.2184
bourgaltroff,6.75,48.8667
bioncourt,6.36667,48.7833
barst,6.83306,49.0676
ley,6.65,48.7333
manom,6.18333,49.3667
saint quirin,7.06667,48.6167
givrycourt,6.91667,48.9167
ibigny,6.9,48.65
roussy le village,6.16667,49.45
fey,6.1,49.0333
saint francois lacroix,6.44223,49.3442
foulcrey,6.86667,48.6333
buchy,6.28333,48.9833
beux,6.31667,49
marly,6.14973,49.0612
hallering,6.55,49.1167
mecleuves,6.26667,49.05
villers stoncourt,6.43333,49.05
hauconcourt,6.18333,49.2167
metzervisse,6.28333,49.3167
stiring wendel,6.93333,49.2
troisfontaines,7.11695,48.6695
richeval,6.91667,48.6333
morhange,6.63333,48.9167
vahl les benestroff,6.78333,48.9167
manderen,6.43333,49.45
tromborn,6.58333,49.2667
oberdorff,6.6,49.2667
ennery,6.21667,49.2167
bassing,6.8,48.8667
morville sur nied,6.43333,48.95
laumesfeld,6.45,49.3667
brettnach,6.56667,49.25
rettel,6.33333,49.45
merschweiller,6.41667,49.4667
yutz,6.18862,49.3589
argancy,6.2,49.2
danne et quatre vents,7.3,48.7667
remilly,6.4,49.0167
brouviller,7.15,48.7667
montois la montagne,6.01667,49.2167
vallerange,6.68333,48.9333
cocheren,6.85,49.15
colmen,6.53333,49.35
hilsprich,6.91667,49.0167
baerenthal,7.51667,48.9833
wiesviller,7.16667,49.0833
pettoncourt,6.41667,48.7833
gros rederching,7.21667,49.0667
benestroff,6.75,48.9167
willerwald,7.03333,49.0333
brehain,6.53333,48.9167
bellange,6.58333,48.9
nelling,6.86667,48.9667
hannocourt,6.46667,48.9
cattenom,6.25,49.4167
mey,6.23333,49.1333
bambiderstroff,6.58333,49.1
morsbach,6.86667,49.1667
rimling,7.26667,49.1
bisten en lorraine,6.6,49.1667
vigny,6.25,48.9667
rolbing,7.45,49.1667
blies guersviller,7.08333,49.15
schwerdorff,6.58333,49.3667
pournoy la chetive,6.15,49.0167
boulange,5.95,49.3833
oron,6.48333,48.9
saint privat la montagne,6.05,49.1833
saint jean kourtzerode,7.18333,48.75
donjeux,6.4,48.8833
boulay moselle,6.5,49.1833
ars laquenexy,6.28333,49.0833
hultehouse,7.26667,48.7167
wittring,7.13333,49.05
insviller,6.9,48.8833
lixheim,7.13333,48.7833
arraincourt,6.53333,48.9667
moncheux,6.35,48.9333
saint louis,7.18333,48.7167
tragny,6.38333,48.9667
petit rederching,7.3,49.05
neunkirchen les bouzonville,6.55473,49.3548
hanviller,7.46667,49.1
bebing,7,48.7
varize,6.45,49.1333
florange,6.11667,49.3333
berviller en moselle,6.65,49.2667
tritteling redlach,6.61667,49.0667
morville les vic,6.55,48.8167
waldhouse,7.46667,49.15
ranguevaux,6.05,49.3
lening,6.8,48.95
nitting,7.03333,48.6667
bousbach,6.95,49.15
budling,6.35,49.35
koenigsmacker,6.28333,49.4
vitry sur orne,6.1,49.2667
kirviller,6.98333,48.95
hestroff,6.43333,49.2667
ritzing,6.46667,49.4333
alzing,6.55,49.2833
rodemack,6.23333,49.4667
etting,7.18333,49.0333
zoufftgen,6.13333,49.45
chanville,6.43333,49.05
porcelette,6.65,49.15
saint hubert,6.33333,49.2333
chemery les deux,6.43333,49.3
berling,7.25,48.8
goin,6.21667,48.9833
gavisse,6.28333,49.4333
viller,6.65,48.9833
antilly,6.25,49.2
gremecey,6.41667,48.8
launstroff,6.5,49.4333
montbronn,7.31667,48.9833
charly oradour,6.25,49.1667
sarraltroff,7.05,48.7833
soucht,7.33333,48.9667
waldwisse,6.53333,49.4167
romelfing,7.01667,48.8333
montenach,6.38333,49.4167
pierrevillers,6.1,49.2167
le ban saint martin,6.15,49.1167
volstroff,6.26667,49.3
adaincourt,6.43333,49
veckersviller,7.18333,48.8333
kuntzig,6.23333,49.35
luppy,6.35,48.9833
bibiche,6.48333,49.3333
pournoy la grasse,6.21667,49.0167
amneville,6.15,49.2667
marimont les benestroff,6.78334,48.8892
seremange erzange,6.08333,49.3167
aulnois sur seille,6.31667,48.8667
elzange,6.28333,49.3667
bouzonville,6.53333,49.3
gerbecourt,6.51667,48.85
ay sur moselle,6.2,49.25
charleville sous bois,6.41667,49.1833
mondelange,6.16667,49.2667
uckange,6.15,49.3
bettelainville,6.3,49.2333
haute vigneulles,6.55,49.1
suisse,6.58333,48.9667
schoeneck,6.91667,49.2167
zarbeling,6.68333,48.8833
nouilly,6.26667,49.1333
jussy,6.08333,49.1
forbach,6.9,49.1833
macheren,6.76667,49.1
montdidier,6.81667,48.9333
villing,6.63333,49.2833
le val de gueblange,6.96667,48.9667
saulny,6.1,49.1667
feves,6.11667,49.2
servigny les sainte barbe,6.28333,49.15
courcelles sur nied,6.3,49.0667
bronvaux,6.08333,49.2
rosselange,6.06667,49.2667
rohrbach les bitche,7.26667,49.05
hargarten aux mines,6.6,49.2167
woippy,6.15,49.15
landange,6.96667,48.6667
nousseviller les bitche,7.36667,49.1
francaltroff,6.8,48.9667
momerstroff,6.53333,49.1667
woelfling les sarreguemines,7.17417,49.0853
moulins les metz,6.1,49.1
boustroff,6.63333,49
tressange,5.98333,49.4
gondrexange,6.93333,48.6833
la maxe,6.2,49.1667
lengelsheim,7.41667,49.1
schneckenbusch,7.08333,48.7
vry,6.33333,49.1833
denting,6.53333,49.2
vic sur seille,6.53333,48.7833
freyming merlebach,6.79889,49.1417
sainte ruffine,6.1,49.1
lesse,6.51667,48.9667
narbefontaine,6.55,49.1333
remering les puttelange,6.93333,49.0333
amelecourt,6.5,48.8333
barchain,6.96667,48.7
pontpierre,6.65,49.05
siersthal,7.35,49.0333
hartzviller,7.08333,48.6667
liehon,6.25,49
brouck,6.51667,49.1333
orny,6.25,49.0167
evrange,6.2,49.5
molring,6.81667,48.8833
kerbach,6.96667,49.1667
flocourt,6.41667,48.9667
manhoue,6.35,48.8333
illange,6.18333,49.3333
rodalbe,6.68333,48.9
lezey,6.63333,48.75
l hopital,6.73333,49.1667
waldweistroff,6.5,49.3667
burlioncourt,6.57945,48.8609
tenteling,6.93333,49.1167
malling,6.3,49.4167
zimming,6.56667,49.1167
alsting,6.98333,49.1833
heining les bouzonville,6.58333,49.3167
peltre,6.23333,49.0833
holacourt,6.51667,48.9667
plaine de walsch,7.11556,48.6909
kerprich aux bois,6.96667,48.7333
gosselming,7,48.7833
marthille,6.56667,48.9167
jury,6.25,49.0667
rozerieulles,6.08333,49.1
kappelkinger,6.91667,48.9667
pontoy,6.28333,49.0167
plesnois,6.1,49.1667
amanvillers,6.03333,49.1667
fossieux,6.33333,48.85
cutting,6.83333,48.85
pevange,6.61667,48.9
metzing,6.96667,49.1
petit tenquin,6.86667,48.9833
hellimer,6.81667,49
racrange,6.66667,48.9167
puttelange les thionville,6.26667,49.4833
vionville,5.95,49.0833
aube,6.33333,49.0333
vantoux,6.23333,49.1333
enchenberg,7.33333,49.0167
saint jean de bassel,6.98333,48.8
entrange,6.1,49.4167
metz,6.16667,49.1333
russange,5.95,49.4833
chailly les ennery,6.23333,49.2
lindre basse,6.75,48.8
maizeroy,6.4,49.0833
blanche eglise,6.66667,48.8
guebestroff,6.71667,48.8333
vescheim,7.23333,48.8
thicourt,6.55,48.9833
wintersbourg,7.18333,48.7833
oberstinzel,7.03333,48.8
diffembach les hellimer,6.83333,49
montoy flanville,6.28084,49.1214
noveant sur moselle,6.05,49.0333
hilbesheim,7.1,48.7667
pouilly,6.18333,49.05
sillegny,6.16667,48.9833
lucy,6.46667,48.95
sanry sur nied,6.35,49.05
arry,6.06667,49
guebling,6.73333,48.8667
juville,6.35,48.9333
vaxy,6.53333,48.85
puzieux,6.36667,48.9
alaincourt la cote,6.35,48.9
conthil,6.65,48.9
hombourg haut,6.76667,49.1333
angevillers,6.03333,49.3833
frauenberg,7.13333,49.1333
veckring,6.38333,49.3333
rhodes,6.9,48.75
gorze,6,49.05
klang,6.37084,49.3187
vergaville,6.73333,48.8333
maizery,6.33333,49.1
jouy aux arches,6.08333,49.0667
harreberg,7.16667,48.6667
redange,5.91667,49.4833
hommert,7.18333,48.6833
clouange,6.1,49.2667
fremery,6.46667,48.9167
secourt,6.28333,48.95
voelfling les bouzonville,6.6,49.3
hayange,6.05,49.3333
ommeray,6.68333,48.7167
heming,6.95,48.7
lagarde,6.7,48.7
remeling,6.48333,49.4
les etangs,6.38333,49.15
talange,6.18333,49.25
silly sur nied,6.36667,49.1167
chenois,6.5,48.9667
lorquin,7,48.6667
berg sur moselle,6.31667,49.4333
fameck,6.11667,49.3
remelfing,7.08333,49.1
avricourt,6.8,48.65
marange zondrange,6.53333,49.1167
arriance,6.5,49.0167
achen,7.18333,49.05
schweyen,7.4,49.1667
holving,6.95,49
petite rosselle,6.83333,49.2
tarquimpol,6.75,48.7833
riche,6.61667,48.8833
hambach,7.03333,49.0667
lessy,6.1,49.1167
failly,6.26667,49.15
diane capelle,6.93333,48.7333
altviller,6.73333,49.0833
conde northen,6.43333,49.1667
rouhling,7,49.1333
ars sur moselle,6.06667,49.0833
hinckange,6.45,49.1833
fenetrange,7.01667,48.85
hangviller,7.23333,48.8167
basse ham,6.25,49.3833
obervisse,6.58333,49.15
fletrange,6.56667,49.0667
valmunster,6.5,49.25
mondorff,6.27112,49.5034
lommerange,5.96667,49.3333
erstroff,6.76667,48.9833
boust,6.18333,49.4333
honskirch,6.98333,48.9333
havange,6,49.3833
raville,6.48333,49.0833
foville,6.33333,48.9167
guenange,6.18333,49.3
hombourg budange,6.33333,49.3
pange,6.36667,49.0833
oudrenne,6.31667,49.3833
langatte,6.98333,48.75
diebling,6.93333,49.1167
nebing,6.81667,48.9
bousse,6.2,49.2833
lambach,7.36667,49.0333
fontoy,6,49.35
sarreinsming,7.1,49.0833
ogy,6.31667,49.1
fremestroff,6.78333,49.0167
bliesbruck,7.18333,49.1167
thionville,6.16667,49.3667
sailly achatel,6.29862,48.9387
teting sur nied,6.66667,49.05
saint louis les bitche,7.35,48.9833
ernestviller,6.96667,49.0667
sarrebourg,7.05,48.7333
obreck,6.58333,48.85
neufmoulins,6.96667,48.6833
moncourt,6.63333,48.7167
haraucourt sur seille,6.6,48.8
guinglange,6.51667,49.0667
bourscheid,7.18333,48.7667
eguelshardt,7.5,49.0167
flastroff,6.53333,49.3667
languimberg,6.86667,48.75
rening,6.85,48.95
tincry,6.41667,48.9
hagen,6.16667,49.5
belles forets,6.89223,48.8056
solgne,6.3,48.9667
bechy,6.38333,48.9833
burtoncourt,6.41667,49.2167
scy chazelles,6.11667,49.1167
inglange,6.3,49.35
grening,6.85,48.9667
ebersviller,6.4,49.2833
grindorff bizing,6.51667,49.3833
hermelange,7.01667,48.6833
guenviller,6.8,49.1
rechicourt le chateau,6.85,48.6667
donnelay,6.68333,48.75
niderhoff,7.01667,48.6333
longeville les metz,6.13333,49.1167
jallaucourt,6.4,48.8333
maxstadt,6.8,49.05
henriville,6.85,49.1
malaucourt sur seille,6.36667,48.8333
seingbouse,6.83333,49.1167
bettviller,7.28333,49.0833
sotzeling,6.63333,48.8667
etzling,6.96667,49.1833
zommange,6.8,48.8167
brulange,6.55,48.9667
coin sur seille,6.16667,49
hottviller,7.36667,49.0667
coincy,6.28333,49.1
saint jean rohrbach,6.88333,49.0333
adelange,6.61667,49
diesen,6.66667,49.1833
rochonvillers,6.01667,49.4167
coin les cuvry,6.15,49.0333
moyenvic,6.55,48.7833
neufvillage,6.78333,48.9333
guerstling,6.58333,49.3333
filstroff,6.55,49.3167
aumetz,5.93333,49.4167
hagondange,6.16667,49.25
ormersviller,7.33333,49.1333
rurange les thionville,6.23333,49.2833
assenoncourt,6.8,48.7667
chicourt,6.5,48.9167
rustroff,6.36667,49.4333
chateau rouge,6.6,49.2833
glatigny,6.33333,49.15
spicheren,6.96667,49.2
achain,6.58333,48.9167
meisenthal,7.35,48.9667
apach,6.36667,49.45
bettange,6.48333,49.2333
laquenexy,6.31667,49.0833
terville,6.15,49.35
menskirch,6.41667,49.3167
dalem,6.6,49.2333
kemplich,6.4,49.3333
wuisse,6.65,48.85
puttelange aux lacs,6.93084,49.0525
azoudange,6.81667,48.7333
flevy,6.25,49.2333
bermering,6.7,48.9333
megange,6.43333,49.2167
hundling,6.98333,49.1
moyeuvre grande,6.03333,49.25
bannay,6.46667,49.1333
lixing les rouhling,7,49.15
lutzelbourg,7.25,48.7333
chateau brehain,6.51667,48.9
munster,6.9,48.9167
bacourt,6.41667,48.9333
carling,6.71667,49.1667
postroff,7.08333,48.85
faulquemont,6.6,49.05
garrebourg,7.23333,48.7167
farschviller,6.9,49.1
laneuveville les lorquin,7,48.65
dieuze,6.71667,48.8167
betting,6.81667,49.1167
liederschiedt,7.5,49.1167
hattigny,6.96667,48.6333
liocourt,6.35,48.9
han sur nied,6.43333,48.9833
folkling,6.9,49.15
remelfang,6.51667,49.2667
mittelbronn,7.21667,48.7667
philippsbourg,7.56667,48.9833
cappel,6.85,49.0667
noisseville,6.28333,49.1333
norroy le veneur,6.1,49.1833
vittoncourt,6.43333,49.0167
grosbliederstroff,7.01667,49.15
herange,7.16667,48.7667
walschbronn,7.48333,49.15
destry,6.58333,48.95
laning,6.76667,49.0333
gomelange,6.46667,49.25
bousseviller,7.46667,49.1167
brouderdorff,7.1,48.7
helstroff,6.48333,49.15
kirschnaumen,6.43333,49.4
roupeldange,6.46667,49.2
bourdonnay,6.71667,48.7167
chieulles,6.23333,49.1667
courcelles chaussy,6.4,49.1167
remering,6.62862,49.2648
malroy,6.2,49.1833
salonnes,6.5,48.7833
mouterhouse,7.45,48.9833
bitche,7.43333,49.05
eincheville,6.6,48.9833
valmont,6.7,49.0833
bistroff,6.71667,49
augny,6.11667,49.0667
nousseviller saint nabor,6.96667,49.1167
maizieres les metz,6.15,49.2167
chateau voue,6.61667,48.85
richeling,6.96667,49.0333
laneuveville en saulnois,6.43333,48.8667
lemoncourt,6.4,48.8667
bettborn,7.01667,48.8
erching,7.26667,49.1167
lubecourt,6.51667,48.85
freybouse,6.76667,49
loupershouse,6.91667,49.0833
many,6.51667,49
moussey,6.78251,48.6737
reyersviller,7.4,49.0333
vany,6.25,49.15
rahling,7.21667,48.9833
lostroff,6.85,48.85
hommarting,7.15,48.7333
mittersheim,6.93333,48.8667
dornot,6.05,49.05
domnom les dieuze,6.82251,48.8606
longeville les saint avold,6.63333,49.1167
bionville sur nied,6.48333,49.1
guerting,6.61667,49.1833
rosbruck,6.85,49.1667
woustviller,7.01667,49.0667
bening les saint avold,6.83333,49.1333
harprich,6.65,48.9667
chesny,6.25,49.05
laudrefang,6.63333,49.0833
vasperviller,7.06667,48.6333
fleisheim,7.16667,48.7833
saint medard,6.63333,48.8167
varsberg,6.63333,49.1667
vieux lixheim,7.13333,48.7833
verny,6.2,49.0167
albestroff,6.85,48.9333
schorbach,7.41667,49.0833
xanrey,6.56667,48.75
cheminot,6.13333,48.9333
vibersviller,6.93333,48.9167
ottange,6.03333,49.4333
stuckange,6.23333,49.3333
fonteny,6.46667,48.8833
saint georges,6.93333,48.6667
zilling,7.21667,48.7833
schalbach,7.18333,48.8167
puttigny,6.55,48.85
baudrecourt,6.45,48.9667
dolving,7.01667,48.7667
sainte barbe,6.30167,49.1589
rombas,6.08333,49.25
sanry les vigy,6.28333,49.1833
hemilly,6.5,49.0667
coume,6.56667,49.2
aspach,6.96667,48.65
farebersviller,6.85,49.1167
vahl les faulquemont,6.61667,49.0333
saint avold,6.7,49.1
villers sur nied,6.53333,48.9167
altrippe,6.81667,49.0333
buhl lorraine,7.08333,48.7167
bickenholtz,7.16667,48.8
monneren,6.4,49.35
rezonville,6,49.1
marsal,6.6,48.8
lelling,6.71667,49.05
zetting,7.13028,49.0806
gelucourt,6.71667,48.7667
cuvry,6.16667,49.0333
rorbach les dieuze,6.83333,48.8333
vatimont,6.46667,48.9833
valmestroff,6.26667,49.3667
walscheid,7.15,48.65
waltembourg,7.2,48.75
kedange sur canner,6.33333,49.3167
voimhaut,6.41667,49.0167
breidenbach,7.41667,49.1333
niedervisse,6.56667,49.1667
nilvange,6.05,49.35
insming,6.86667,48.95
silly en saulnois,6.28333,48.9833
roppeviller,7.5,49.1
virming,6.73333,48.9333
retonfey,6.3,49.1333
ham sous varsberg,6.63333,49.1833
bining,7.25,49.0333
colligny,6.33333,49.1
saint epvre,6.45,48.9667
plappeville,6.11667,49.1333
servigny les raville,6.45,49.0833
lemberg,7.38333,49
ancerville,6.38333,49.0333
bezange la petite,6.61667,48.7333
hettange grande,6.15,49.4
turquestein blancrupt,7.0964,48.5695
hellering les fenetrange,7.06667,48.8167
sarreguemines,7.05,49.1
kerling les sierck,6.35,49.4
hampont,6.58333,48.8333
dannelbourg,7.23333,48.7333
verneville,6,49.15
fraquelfing,6.98333,48.6333
vilsberg,7.25,48.7833
lafrimbolle,7.01667,48.6
aboncourt,6.35,49.2667
breistroff la grande,6.21667,49.45
viviers,6.43333,48.8833
hertzing,6.95,48.6833
velving,6.53333,49.2333
bertrange,6.18333,49.3
chambrey,6.46667,48.7833
landroff,6.61667,48.9667
fresnes en saulnois,6.43333,48.8333
mainvillers,6.53333,49.0167
neufgrange,7.06667,49.0667
goetzenbruck,7.38333,48.9833
sarralbe,7.01667,49
richemont,6.16667,49.2833
elvange,6.55,49.0667
haboudange,6.61667,48.8833
hesse,7.05,48.7
leyviller,6.83333,49.0333
dabo,7.23333,48.65
gandrange,6.13333,49.2667
haselbourg,7.2,48.6833
moyeuvre petite,6.01667,49.2667
metairies saint quirin,7.03333,48.6333
epping,7.31695,49.112
pagny les goin,6.21667,48.9667
grundviller,6.96667,49.05
berig vintrange,6.7,48.9667
sturzelbronn,7.58333,49.05
grostenquin,6.73333,48.9833
fouligny,6.5,49.1
hazembourg,6.93333,48.9667
biding,6.78333,49.05
dalstein,6.4,49.3
lixing les saint avold,6.75,49.0333
louvigny,6.18333,48.9667
crehange,6.58333,49.05
kalhausen,7.15,49.0167
sorbey,6.31667,49.05
saint jure,6.21667,48.9333
herny,6.48333,49
xocourt,6.38333,48.9
lindre haute,6.75,48.8167
vittersbourg,6.93333,48.95
freistroff,6.48333,49.2833
audun le tiche,5.95,49.4667
marieulles,6.1,49
buding,6.31667,49.3333
torcheville,6.85,48.9
craincourt,6.31667,48.8833
